%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
149993000000,4493,149993000000,odom,base_footprint,-0.411237761782,1.35666998727,-0.00100702809382,-0.00157935291654,-0.000173586383985,0.994298101368,-0.106624392746,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.0223791124751,6.88965744362e-05,0.0,0.0,0.0,-0.691362824375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150027000000,4494,150027000000,odom,base_footprint,-0.410775803462,1.35676359201,-0.00100711956993,-0.00158173757775,-0.000154439581864,0.995534293482,-0.0943872065232,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.00655445609022,6.23723330319e-05,0.0,0.0,0.0,-0.748652032447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150060000000,4495,150060000000,odom,base_footprint,-0.410789592776,1.35676039283,-0.00100715993307,-0.00158374177837,-0.000134590334903,0.996647219991,-0.0818033772624,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.00678050307731,6.2468028256e-05,0.0,0.0,0.0,-0.77761430874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150093000000,4496,150093000000,odom,base_footprint,-0.411035845941,1.35672114175,-0.00100818646437,-0.00158835385056,-0.000109175538263,0.99769217058,-0.0678807629239,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.00807391624949,9.83379648209e-05,0.0,0.0,0.0,-0.899489224308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150127000000,4497,150127000000,odom,base_footprint,-0.411309029484,1.35668443122,-0.00100807827289,-0.00158962043549,-8.59986095579e-05,0.998637017193,-0.052168703293,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.00816534017399,0.000108208347317,0.0,0.0,0.0,-0.92942894585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150160000000,4498,150160000000,odom,base_footprint,-0.411504062799,1.35666236284,-0.00100842882254,-0.00159164727187,-6.14652482511e-05,0.999305576064,-0.037226717942,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.00444405923763,0.000114210116063,0.0,0.0,0.0,-0.88745639309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150193000000,4499,150193000000,odom,base_footprint,-0.411631639713,1.35665173773,-0.00100714959716,-0.0015891290691,-4.0379107219e-05,0.999743463835,-0.0225937946682,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.00291921083234,0.000138392506878,0.0,0.0,0.0,-0.89168042551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150227000000,4500,150227000000,odom,base_footprint,-0.411659181049,1.35664556211,-0.0010067472023,-0.00158802374157,-1.50301993005e-05,0.999972238861,-0.0072800729301,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.00121883305996,0.000118899335191,0.0,0.0,0.0,-0.916385918178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150260000000,4501,150260000000,odom,base_footprint,-0.41160436364,1.356641868,-0.0010074909489,-0.00158992035117,1.21084399245e-05,0.999966289477,0.00805555186779,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.000965631080492,0.000109948964362,0.0,0.0,0.0,-0.935565470892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150293000000,4502,150293000000,odom,base_footprint,-0.411594139488,1.35663811651,-0.00100812190559,-0.00159153364696,3.50563331559e-05,0.999721189354,0.0235586363725,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.000315420018416,0.000107307465805,0.0,0.0,0.0,-0.93952420652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150327000000,4503,150327000000,odom,base_footprint,-0.411585336315,1.35663396343,-0.00100801856435,-0.00159053272842,6.02946687332e-05,0.999217097196,0.0395304849506,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.000292620543732,0.000105737846483,0.0,0.0,0.0,-0.939782673092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150360000000,4504,150360000000,odom,base_footprint,-0.411791253095,1.35665071546,-0.0010078689136,-0.0015889466676,8.43084148546e-05,0.99850814599,0.0545797630305,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.00809904880212,0.00010519972588,0.0,0.0,0.0,-0.90613978032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150393000000,4505,150393000000,odom,base_footprint,-0.412056438322,1.35668047132,-0.00100771627134,-0.00158694418287,0.000108252834503,0.997580338183,0.0695049549276,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.00807979520783,0.000105084350607,0.0,0.0,0.0,-0.906274450206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150427000000,4506,150427000000,odom,base_footprint,-0.412328509098,1.3567193954,-0.00100758492359,-0.00158463530279,0.000132838376063,0.996390775821,0.0848698600442,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0080801139274,0.000105177795268,0.0,0.0,0.0,-0.906542001561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150460000000,4507,150460000000,odom,base_footprint,-0.413023197445,1.35684917061,-0.00100737077339,-0.00158159489124,0.000157206191846,0.995061517994,0.0992474143267,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.034253175511,7.09572453628e-05,0.0,0.0,0.0,-0.848378486758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150493000000,4508,150493000000,odom,base_footprint,-0.413950377579,1.35704542684,-0.00100733623689,-0.00157952352091,0.000180057887955,0.993397931985,0.114708419105,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.020836482406,0.000129034889258,0.0,0.0,0.0,-1.00618261505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150527000000,4509,150527000000,odom,base_footprint,-0.414338232661,1.35713748681,-0.00100734968282,-0.0015756283913,0.000209349906804,0.991138395538,0.132823772189,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.00496563259905,0.000130266336221,0.0,0.0,0.0,-1.12323089641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150560000000,4510,150560000000,odom,base_footprint,-0.414651831078,1.35722785229,-0.00100742603385,-0.00157202648371,0.000235461187954,0.988827565836,0.149055420342,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.018729671578,6.92867488512e-05,0.0,0.0,0.0,-0.91596847041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150593000000,4511,150593000000,odom,base_footprint,-0.414990433569,1.35733389254,-0.00100741151593,-0.00156826654862,0.00026005085685,0.986359475477,0.164597867699,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.00869118147253,0.000111069087982,0.0,0.0,0.0,-0.968090502968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150627000000,4512,150627000000,odom,base_footprint,-0.415269696543,1.35743107683,-0.00100743052139,-0.0015638347506,0.000285813909104,0.98351676165,0.180809989447,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.00869886774576,0.000110912866805,0.0,0.0,0.0,-0.968402453666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150660000000,4513,150660000000,odom,base_footprint,-0.415989715995,1.35771779457,-0.00100736856355,-0.00155882506731,0.000309580765668,0.980561352576,0.196206289549,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0370339760789,0.000100627350515,0.0,0.0,0.0,-0.929035287727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150693000000,4514,150693000000,odom,base_footprint,-0.416869517464,1.35809575504,-0.00100779168091,-0.0015549591328,0.000336871489594,0.977145999944,0.212563316243,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0203571360928,0.00013214436199,0.0,0.0,0.0,-1.07764836221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150727000000,4515,150727000000,odom,base_footprint,-0.417269426152,1.35828172016,-0.00100766721402,-0.0015477827092,0.000365888417865,0.972874979935,0.231326055409,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0103654622687,0.000133747962508,0.0,0.0,0.0,-1.15113203671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150760000000,4516,150760000000,odom,base_footprint,-0.417583246975,1.35844294254,-0.00100784852682,-0.00154084147876,0.000396516871888,0.968076647926,0.250649301459,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0109206035066,0.000140496510663,0.0,0.0,0.0,-1.2135109951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150793000000,4517,150793000000,odom,base_footprint,-0.417896108658,1.35861977723,-0.00100802851322,-0.0015332301656,0.000427290206854,0.962864928511,0.269978880788,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0108585564139,0.000139667323616,0.0,0.0,0.0,-1.2135151138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150827000000,4518,150827000000,odom,base_footprint,-0.418208944616,1.35881377261,-0.00100821158166,-0.00152463953851,0.000458980203598,0.957092285834,0.289778917812,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0107925546794,0.000138807049878,0.0,0.0,0.0,-1.2132048012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150860000000,4519,150860000000,odom,base_footprint,-0.418652410561,1.35911523356,-0.00100724501985,-0.00151383527187,0.000485719638613,0.951260496737,0.308384402536,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0207968724925,0.000274746755309,0.0,0.0,0.0,-1.14781718193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150893000000,4520,150893000000,odom,base_footprint,-0.419116870885,1.35946159948,-0.00100753421316,-0.00150264097309,0.000520459923552,0.945039322397,0.326952825824,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0148468978126,8.51016317431e-05,0.0,0.0,0.0,-1.21465022811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150927000000,4521,150927000000,odom,base_footprint,-0.419485445684,1.35976129934,-0.00100752288941,-0.00149122309293,0.000552087221485,0.937934917929,0.346807671748,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0142310324273,0.000197132027399,0.0,0.0,0.0,-1.26341309306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150960000000,4522,150960000000,odom,base_footprint,-0.419746913359,1.35998754027,-0.00100678658303,-0.00147975807475,0.0005770383178,0.93074614095,0.365662547234,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.00709305625518,0.000156902241733,0.0,0.0,0.0,-1.18860888967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150993000000,4523,150993000000,odom,base_footprint,-0.419896236545,1.36012475677,-0.0010071637495,-0.00146991899286,0.000605934630729,0.923316695202,0.384036134424,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.00437567643861,0.000153159587708,0.0,0.0,0.0,-1.21420836101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151027000000,4524,151027000000,odom,base_footprint,-0.419928814185,1.36015023119,-0.00100704464939,-0.0014561562966,0.000637050792422,0.915030249776,0.403382096492,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,1e+12,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.00239512273224,0.000154727394616,0.0,0.0,0.0,-1.2646936244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
