%time,field.x,field.y,field.z
33667000000,-0.911221296823,0.577568546393,-0.00100777177302
33700000000,-0.902833643533,0.579705927202,-0.00100759503782
33734000000,-0.894424349788,0.581767635708,-0.00100750724734
33768000000,-0.885737977849,0.583812470266,-0.00100752990723
33800000000,-0.877293680395,0.585721566696,-0.0010076871166
33834000000,-0.868832578803,0.587561034484,-0.00100792065456
33868000000,-0.860101466295,0.589382649374,-0.00100804562605
33901000000,-0.851629115689,0.591077997535,-0.00100778162193
33935000000,-0.843148520293,0.5927059848,-0.00100825503632
33967000000,-0.834382789714,0.594315899231,-0.00100799364842
34000000000,-0.825867650391,0.595811509353,-0.00100783647946
34034000000,-0.81734189984,0.597244418473,-0.00100778238744
34068000000,-0.808548315344,0.598654781559,-0.00100776516307
34101000000,-0.800018249221,0.599959988385,-0.00100776779844
34134000000,-0.791471567064,0.601210238241,-0.00100776896673
34167000000,-0.782655494772,0.602439772261,-0.00100789674296
34201000000,-0.774092658597,0.603576655606,-0.00100800808094
34233000000,-0.765526174345,0.604658912496,-0.00100800460859
34269000000,-0.756723906974,0.605715001006,-0.00100726981835
34301000000,-0.748532101301,0.606640090566,-0.0010078258782
34334000000,-0.740640311162,0.607472251679,-0.00100777974372
34368000000,-0.732474564633,0.608298975352,-0.00100719732443
34401000000,-0.724536827218,0.609071127166,-0.0010076624337
34434000000,-0.716617426749,0.609836011364,-0.00100766221131
34468000000,-0.707891284493,0.610651042741,-0.00100754726089
34501000000,-0.699334878647,0.611407957642,-0.00100792434767
34534000000,-0.690765867638,0.612132293165,-0.00100774401743
34568000000,-0.681917015459,0.612845052066,-0.00100808902777
34600000000,-0.673318396381,0.613499051225,-0.00100814571538
34633000000,-0.664718381605,0.614108212106,-0.00100807379039
34667000000,-0.655887177356,0.614688273338,-0.00100730762377
34700000000,-0.64721584456,0.615222892085,-0.00100780743492
34734000000,-0.638643322449,0.615767938233,-0.00100772334627
34767000000,-0.629865109201,0.616363566924,-0.00100756907309
34800000000,-0.621805491344,0.616945032768,-0.00100763486494
34833000000,-0.613824279427,0.617559387362,-0.00100765261308
34868000000,-0.605493456753,0.618238489244,-0.00100779229584
34901000000,-0.597629809137,0.618918746023,-0.00100681440934
34934000000,-0.589617223388,0.619647414748,-0.00100804062921
34968000000,-0.580981511946,0.620429510388,-0.00100766836615
35000000000,-0.572383328991,0.621167263238,-0.00100813124628
35033000000,-0.563784692213,0.621859018439,-0.00100815204268
35068000000,-0.554936951885,0.622523155787,-0.0010077928294
35102000000,-0.546356774771,0.623126932212,-0.00100786161597
35133000000,-0.537765534235,0.623697875971,-0.0010078413081
35167000000,-0.528910401691,0.624251088567,-0.00100761205651
35201000000,-0.52032280639,0.624758681276,-0.00100752200649
35233000000,-0.511731591686,0.625244779518,-0.00100755159514
35268000000,-0.502876218249,0.625723067528,-0.00100767561498
35300000000,-0.494656238778,0.626151288465,-0.00100676182824
35335000000,-0.486712608781,0.626571906445,-0.00100803205279
35368000000,-0.478272806401,0.627030360458,-0.00100711752784
35400000000,-0.469722843491,0.627486621136,-0.00100813761859
35434000000,-0.461142276351,0.62793026291,-0.00100818554053
35468000000,-0.452321903568,0.628372698642,-0.0010077146548
35500000000,-0.443754150777,0.628797014357,-0.00100756732734
35533000000,-0.435202370676,0.629232070615,-0.00100782837874
35569000000,-0.426391294577,0.629692744263,-0.00100760691968
35600000000,-0.418178655083,0.630133398967,-0.00100750924127
35633000000,-0.410054271843,0.630579039245,-0.00100753800326
35667000000,-0.401680249507,0.631048072148,-0.00100756865854
35700000000,-0.39358450975,0.63151589342,-0.00100775197504
35733000000,-0.385485091441,0.632004616791,-0.00100782361389
35768000000,-0.377144468865,0.632529935982,-0.00100799601866
35801000000,-0.368827015667,0.633071748231,-0.00100735933314
35833000000,-0.360284462504,0.633642788132,-0.00100783286507
35868000000,-0.351483034869,0.634251334333,-0.0010079227672
35902000000,-0.342969304144,0.634861066233,-0.00100739967169
35934000000,-0.334442262345,0.635493302521,-0.0010078809234
35967000000,-0.325655522507,0.636167103397,-0.00100776040187
36001000000,-0.317427907097,0.636816285874,-0.00100760025053
36033000000,-0.309327790105,0.6374689338,-0.00100757478002
36067000000,-0.300985010431,0.638161514921,-0.0010076708966
36100000000,-0.29289712223,0.638850145643,-0.00100762681005
36134000000,-0.284809324597,0.639553253484,-0.00100780236415
36167000000,-0.276483324653,0.640291664094,-0.00100777189189
36200000000,-0.2681365726,0.641042840193,-0.00100700690126
36234000000,-0.259598414689,0.641818016334,-0.00100779000174
36268000000,-0.250805111716,0.642628869141,-0.00100785043399
36300000000,-0.242278297008,0.643427814523,-0.00100782013947
36333000000,-0.233778358985,0.644236036181,-0.00100757601927
36367000000,-0.224993253892,0.645083264527,-0.00100788159693
36400000000,-0.216466245884,0.645916186274,-0.0010077166798
36434000000,-0.207937010597,0.646758658342,-0.00100763649532
36468000000,-0.199146251294,0.647636674051,-0.00100760214113
36500000000,-0.190611818118,0.648497717227,-0.00100767278025
36533000000,-0.182077675348,0.649366539202,-0.00100782043132
36567000000,-0.173289642948,0.650268221389,-0.00100774362445
36601000000,-0.164762854123,0.651150872996,-0.00100775161038
36633000000,-0.156235870115,0.652042586411,-0.00100780123917
36667000000,-0.147451332144,0.652970724174,-0.00100786543396
36700000000,-0.139143806037,0.653854075592,-0.00100758110168
36735000000,-0.130964460791,0.654721275094,-0.0010078547336
36768000000,-0.122429663064,0.655636323236,-0.00100700860025
36801000000,-0.113933537673,0.656558005963,-0.00100778362957
36833000000,-0.105408827263,0.657488045038,-0.00100764451494
36868000000,-0.0966235501408,0.658451978471,-0.00100765535982
36901000000,-0.0880932061995,0.659399662351,-0.00100753722584
36933000000,-0.0795851984995,0.660369690823,-0.00100793329715
36968000000,-0.0708347153761,0.661394502448,-0.00100783353582
37000000000,-0.0622797586136,0.662413422913,-0.00100781286092
37033000000,-0.0537565579614,0.663427061917,-0.0010079404416
37068000000,-0.0449770265079,0.664470793889,-0.00100800328805
37100000000,-0.0366852535295,0.665452876819,-0.00100698088224
37133000000,-0.0285254451133,0.66641085918,-0.00100787018283
37168000000,-0.0202884557072,0.66737698629,-0.00100783223149
37201000000,-0.0122215584805,0.668336416075,-0.00100761513553
37234000000,-0.00415745179481,0.66931301001,-0.00100773176045
37267000000,0.00413124951828,0.670339342116,-0.00100774617803
37301000000,0.0118638860091,0.67132180426,-0.00100682824859
37333000000,0.019300043863,0.672303193954,-0.00100679009729
37367000000,0.026905675498,0.673347707904,-0.00100789390903
37401000000,0.0341404783847,0.674376055392,-0.00100791949721
37433000000,0.0411828892587,0.675400456718,-0.00100774941174
37467000000,0.0483678884909,0.676461711713,-0.00100784222432
37500000000,0.0553381498615,0.677503526071,-0.00100765198556
37533000000,0.0623086990745,0.678557516418,-0.00100769552353
37567000000,0.0694884581645,0.679656036807,-0.00100780761423
37600000000,0.0762606840536,0.680701037245,-0.00100786009175
37633000000,0.0828957517371,0.681726502366,-0.00100787661214
37667000000,0.0895467155715,0.682763648711,-0.00100794213014
37700000000,0.095637093079,0.683724228004,-0.00100738045812
37734000000,0.101056416061,0.684585469499,-0.00100728818956
37767000000,0.105929453267,0.685368263938,-0.00100723098526
37800000000,0.109974084391,0.686032258341,-0.0010071972424
37833000000,0.113356949404,0.686605391,-0.00100718796895
37867000000,0.116157095246,0.6871008684,-0.00100718618363
37900000000,0.118213301822,0.687485535582,-0.00100714690461
37933000000,0.119755872077,0.687792827263,-0.00100703819831
37967000000,0.121056373319,0.688066483063,-0.00100703297641
38000000000,0.12227453569,0.688333894015,-0.00100659399147
38034000000,0.123852826009,0.688683939165,-0.00100760344547
38067000000,0.126023137726,0.689165316452,-0.00100765035667
38100000000,0.12863508722,0.689737523641,-0.00100770397775
38133000000,0.131715150171,0.690389115225,-0.00100668985837
38167000000,0.135246643147,0.691095393745,-0.00100680910686
38200000000,0.138553574806,0.691721129024,-0.0010068195531
38233000000,0.141637405583,0.692290102856,-0.00100762163359
38268000000,0.144305364392,0.692785166413,-0.00100785079121
38300000000,0.146885507538,0.693272738016,-0.00100695418683
38333000000,0.150203448447,0.69390531537,-0.00100703555423
38367000000,0.154416780648,0.694711187925,-0.00100705020709
38401000000,0.159227701352,0.695635027626,-0.00100760535803
38433000000,0.164259630189,0.696609850953,-0.00100771748939
38467000000,0.169225130678,0.697581100326,-0.00100768710012
38500000000,0.174006180467,0.698526266773,-0.00100758886733
38534000000,0.178786785166,0.699481869537,-0.0010076780854
38567000000,0.183709714779,0.70047649432,-0.00100780039495
38601000000,0.188409467938,0.701435607694,-0.00100818900367
38633000000,0.193054489193,0.702392618523,-0.00100746905798
38667000000,0.197591621738,0.703333976157,-0.00100793250657
38701000000,0.201577954353,0.704164691794,-0.00100736175972
38734000000,0.205083798369,0.704894757435,-0.00100732972376
38768000000,0.208201833387,0.705541645886,-0.00100731698837
38800000000,0.210761008813,0.706066290834,-0.00100776850162
38834000000,0.213143036725,0.706553684943,-0.00100834867123
38867000000,0.215885822798,0.707121611963,-0.00100747850946
38900000000,0.218875345262,0.707749016093,-0.00100756031331
38935000000,0.222170211792,0.708439404349,-0.00100652290755
38967000000,0.225926798661,0.709214622565,-0.00100689893114
39000000000,0.229869041019,0.710007720232,-0.00100689105044
39033000000,0.234035959865,0.71082781411,-0.00100685351343
39070000000,0.238646511003,0.71172438047,-0.00100684598074
39101000000,0.243142513682,0.712602788386,-0.00100747008399
39133000000,0.247585295259,0.713487185682,-0.00100742506573
39167000000,0.252160965319,0.714415438988,-0.00100740612064
39200000000,0.256721853361,0.715357567266,-0.0010074151697
39233000000,0.261289834418,0.716316883497,-0.0010074518589
39267000000,0.265994629935,0.717321395983,-0.00100752502047
39300000000,0.270586434649,0.718320600187,-0.00100762855541
39333000000,0.275178485681,0.719342101398,-0.00100776627935
39368000000,0.279905952916,0.720417019232,-0.00100793041898
39401000000,0.284508584466,0.721482835876,-0.0010080657606
39433000000,0.289117935436,0.72256345087,-0.00100819740346
39468000000,0.293866299276,0.723690505408,-0.00100808753463
39500000000,0.298473489668,0.724796134196,-0.00100807325432
39534000000,0.3030753212,0.725910276338,-0.0010079360453
39568000000,0.307778967309,0.72706013715,-0.0010077206819
39600000000,0.312307601964,0.728179577793,-0.00100760249937
39633000000,0.316877024956,0.729323069859,-0.00100850981939
39667000000,0.32159887361,0.730521313302,-0.00100820050262
39701000000,0.326118306694,0.731688846038,-0.00100799434108
39734000000,0.330619218179,0.732885443378,-0.00100779870591
39767000000,0.335251193245,0.734156784106,-0.00100764431173
39800000000,0.339717785983,0.735414067101,-0.00100698496733
39833000000,0.344274106664,0.736699103604,-0.0010074351991
39867000000,0.348972858213,0.73802084027,-0.00100742641156
39900000000,0.35353571472,0.739305747108,-0.00100739375589
39933000000,0.358101410709,0.740600104917,-0.00100740110456
39967000000,0.362804855802,0.741942619721,-0.00100744153219
40000000000,0.367342157126,0.743245374987,-0.00100751471464
40034000000,0.371878733887,0.744559428995,-0.00100760801369
40068000000,0.376557360336,0.745936074971,-0.0010077502916
40101000000,0.381086558887,0.747289784403,-0.00100793232189
40133000000,0.385610308513,0.748662714103,-0.00100811180553
40167000000,0.39026435709,0.750096977371,-0.00100826595474
40201000000,0.394687167308,0.751484712459,-0.00100755484873
40234000000,0.39891402477,0.752850269462,-0.00100749710719
40267000000,0.40306471847,0.754238536094,-0.00100751229172
40300000000,0.406775423693,0.755524447903,-0.00100751086303
40333000000,0.410121240534,0.756714709751,-0.0010075057375
40367000000,0.413145489679,0.757815822814,-0.00100750561543
40400000000,0.415665138715,0.758754259803,-0.00100750583998
40434000000,0.417778629592,0.759555593852,-0.00100750598749
40467000000,0.419531618311,0.760229329068,-0.00100750755733
40501000000,0.420818181079,0.760728856439,-0.0010075076337
40533000000,0.421697381718,0.761072507614,-0.0010075009058
40569000000,0.422178096394,0.76126117178,-0.00100749370998
40601000000,0.422455243891,0.761374684595,-0.00100648077919
40633000000,0.422784828437,0.76151123868,-0.00100655286452
40667000000,0.423174429758,0.761673183394,-0.00100664880042
40700000000,0.423586633431,0.761849332124,-0.00100676629359
40734000000,0.423919826658,0.761997751336,-0.00100729008949
40768000000,0.42385110408,0.761959691768,-0.00100761720234
40801000000,0.424027706571,0.76205156993,-0.0010075547456
40833000000,0.424308630221,0.762204970882,-0.00100732856997
40868000000,0.424493102378,0.762314754759,-0.0010074917642
40901000000,0.424660738983,0.762417660667,-0.00100741358104
40933000000,0.424459797283,0.76227610282,-0.00100747100423
40967000000,0.424237545585,0.762109803724,-0.00100749471912
41001000000,0.424031831418,0.761945866824,-0.00100753579384
41034000000,0.423831045921,0.76177588851,-0.00100759830151
41067000000,0.423629317002,0.761594414529,-0.00100769293807
41100000000,0.423438240863,0.761411849063,-0.00100779252607
41133000000,0.423251801777,0.761222850998,-0.00100791619222
41167000000,0.4230645734,0.761021743361,-0.0010080763264
41200000000,0.422887795027,0.760820324467,-0.00100829527648
41233000000,0.42271405783,0.760610621517,-0.00100844737334
41267000000,0.422521904138,0.760364010102,-0.00100761672349
41300000000,0.422350126149,0.760129527341,-0.00100811245365
41335000000,0.422200791326,0.75991259037,-0.00100814123494
41369000000,0.422063128933,0.759698944998,-0.00100801893131
41401000000,0.421944914896,0.759501621274,-0.00100766688082
41433000000,0.421815765414,0.759270924951,-0.00100808562989
41467000000,0.421689732069,0.759029185475,-0.00100801380421
41500000000,0.421575212134,0.758792392304,-0.00100790347565
41534000000,0.421468192088,0.75855326395,-0.00100777659713
41569000000,0.421365477346,0.758303915798,-0.00100764951637
41601000000,0.421273103856,0.758059065177,-0.00100755875157
41633000000,0.421188010019,0.757811561265,-0.00100749433766
41668000000,0.421108006995,0.757553959471,-0.00100745310092
41700000000,0.42106385283,0.757396554073,-0.00100748444459
41733000000,0.421096958528,0.757512980679,-0.00100741950792
41769000000,0.421195740873,0.757892635194,-0.00100758738907
41800000000,0.421261997326,0.758155298882,-0.00100728053398
41833000000,0.421244039416,0.758073664879,-0.00100751362873
41868000000,0.421225756191,0.757986410667,-0.0010075159875
41901000000,0.421312806817,0.758395819501,-0.00100767196699
41934000000,0.421458737283,0.7591107755,-0.00100714828191
41968000000,0.421501809807,0.75932568565,-0.00100749509799
42000000000,0.421502462147,0.759329171174,-0.00100753163637
42034000000,0.421503158371,0.759332731345,-0.00100753164667
42068000000,0.421503875936,0.759336400732,-0.00100753165081
42101000000,0.421504572618,0.759339963501,-0.00100753165886
42135000000,0.421505269518,0.759343527552,-0.00100753167066
42167000000,0.421505987766,0.759347200944,-0.00100753168648
42201000000,0.42150668511,0.759350767594,-0.00100753170518
42234000000,0.421507382671,0.759354335521,-0.00100753172697
42267000000,0.421508101598,0.759358012903,-0.00100753175246
42301000000,0.421508799601,0.759361583422,-0.00100753178
42333000000,0.42150949782,0.759365155217,-0.00100753181009
42368000000,0.421510217424,0.75936883658,-0.00100753184362
42401000000,0.421510916083,0.75937241096,-0.00100753187844
42434000000,0.421511614958,0.759375986613,-0.00100753191537
42467000000,0.421512335236,0.759379671948,-0.0010075319555
42501000000,0.421513034549,0.759383250181,-0.00100753199634
42534000000,0.421513734076,0.759386829683,-0.00100753203893
42568000000,0.421514455027,0.759390518983,-0.00100753208453
42600000000,0.421515154992,0.759394101061,-0.00100753213036
42634000000,0.421515855171,0.759397684408,-0.00100753217763
42667000000,0.421516576792,0.759401377666,-0.00100753222777
42702000000,0.421517277407,0.759404963585,-0.00100753227773
42734000000,0.421517978236,0.759408550771,-0.00100753232889
42768000000,0.421518700527,0.759412247983,-0.00100753238279
42802000000,0.421519401791,0.75941583774,-0.00100753243618
42833000000,0.421520103269,0.759419428762,-0.00100753249057
42867000000,0.421520826227,0.759423129926,-0.00100753254759
42900000000,0.42152152814,0.759426723518,-0.00100753260383
42933000000,0.421522230266,0.759430318374,-0.0010075326609
42967000000,0.421522953892,0.759434023489,-0.00100753272053
43001000000,0.421523656451,0.759437620914,-0.00100753277914
43033000000,0.421524359225,0.759441219604,-0.00100753283845
43067000000,0.421525083518,0.759444928668,-0.00100753290025
43101000000,0.421525786724,0.759448529926,-0.00100753296085
43133000000,0.421526490145,0.759452132449,-0.00100753302203
43167000000,0.421527215104,0.759455845463,-0.00100753308563
43201000000,0.421527918957,0.759459450554,-0.00100753314789
43233000000,0.421528623024,0.759463056911,-0.00100753321063
43267000000,0.421529348649,0.759466773873,-0.00100753327575
43300000000,0.421530053149,0.759470382798,-0.00100753333939
43333000000,0.421530757862,0.759473992987,-0.00100753340344
43367000000,0.421531484152,0.759477713899,-0.00100753346985
43400000000,0.421532189298,0.759481326657,-0.00100753353467
43433000000,0.421532894657,0.759484940679,-0.00100753359985
43468000000,0.421533621612,0.759488665541,-0.00100753366737
43500000000,0.421534327404,0.759492282133,-0.00100753373322
43533000000,0.421535033408,0.759495899992,-0.00100753379936
43568000000,0.421535761029,0.759499628806,-0.00100753386779
43600000000,0.421536467466,0.759503249236,-0.00100753393448
43633000000,0.421537174117,0.759506870932,-0.00100753400142
43668000000,0.421537902404,0.759510603701,-0.00100753407064
43700000000,0.421538609487,0.75951422797,-0.00100753413805
43733000000,0.421539316783,0.759517853505,-0.00100753420567
43767000000,0.421540045736,0.759521590232,-0.00100753427556
43801000000,0.421540753465,0.759525218342,-0.00100753434359
43834000000,0.421541461407,0.75952884772,-0.0010075344118
43867000000,0.421542191025,0.759532588406,-0.00100753448227
43900000000,0.421542899401,0.75953622036,-0.00100753455083
43934000000,0.42154360799,0.759539853584,-0.00100753461956
43967000000,0.421544338274,0.759543598232,-0.00100753469053
44000000000,0.421545047296,0.759547234033,-0.00100753475956
44033000000,0.421545756531,0.759550871104,-0.00100753482873
44068000000,0.421546487481,0.759554619717,-0.00100753490014
44100000000,0.42154719715,0.759558259367,-0.00100753496959
44134000000,0.421547907032,0.759561900289,-0.00100753503915
44168000000,0.421548638649,0.75956565287,-0.00100753511095
44200000000,0.421549348964,0.759569296372,-0.00100753518074
44234000000,0.421550059493,0.759572941145,-0.00100753525065
44268000000,0.421550791776,0.759576697696,-0.0010075353228
44300000000,0.421551502738,0.759580345051,-0.00100753539293
44334000000,0.421552213914,0.759583993677,-0.00100753546317
44368000000,0.421552946863,0.759587754199,-0.00100753553563
44400000000,0.421553658472,0.759591405409,-0.00100753560606
44434000000,0.421554370294,0.759595057891,-0.00100753567658
44468000000,0.42155510391,0.759598822387,-0.00100753574933
44500000000,0.421555816166,0.759602477455,-0.00100753582003
44533000000,0.421556528636,0.759606133797,-0.00100753589081
44568000000,0.421557262919,0.75960990227,-0.00100753596382
44601000000,0.421557975822,0.759613561199,-0.00100753603477
44633000000,0.421558688939,0.759617221404,-0.00100753610579
44667000000,0.421559423889,0.759620993857,-0.00100753617904
44700000000,0.42156013744,0.759624656651,-0.00100753625022
44733000000,0.421560851205,0.759628320721,-0.00100753632147
44767000000,0.421561586823,0.759632097158,-0.00100753639495
44800000000,0.421562301022,0.75963576382,-0.00100753646634
44833000000,0.421563015435,0.759639431758,-0.0010075365378
44868000000,0.42156375172,0.759643212182,-0.00100753661149
44900000000,0.421564466567,0.759646882715,-0.00100753668308
44934000000,0.421565181629,0.759650554525,-0.00100753675474
44968000000,0.421565918583,0.75965433894,-0.00100753682864
45000000000,0.421566634078,0.759658013347,-0.00100753690043
45034000000,0.421567349789,0.759661689032,-0.00100753697228
45067000000,0.421568087411,0.759665477441,-0.00100753704637
45100000000,0.421568803556,0.759669155725,-0.00100753711834
45133000000,0.421569519915,0.759672835288,-0.00100753719037
45167000000,0.421570258205,0.759676627692,-0.00100753726465
45201000000,0.421570974999,0.759680309853,-0.00100753733681
45233000000,0.421571692007,0.759683993295,-0.00100753740902
45268000000,0.421572430966,0.759687789696,-0.00100753748348
45300000000,0.421573148409,0.759691475738,-0.00100753755581
45334000000,0.421573866066,0.759695163062,-0.0010075376282
45367000000,0.421574605694,0.759698963463,-0.00100753770284
45400000000,0.421575323786,0.75970265339,-0.00100753777534
45434000000,0.421576042092,0.759706344598,-0.0010075378479
45468000000,0.421576782389,0.759710149003,-0.00100753792271
45500000000,0.421577501131,0.759713842817,-0.00100753799538
45534000000,0.421578220087,0.759717537914,-0.0010075380681
45568000000,0.421578961054,0.759721346327,-0.00100753814308
45601000000,0.421579680445,0.759725044031,-0.00100753821591
45634000000,0.421580400051,0.759728743019,-0.0010075382888
45668000000,0.421581141688,0.759732555443,-0.00100753836395
45701000000,0.42158186173,0.75973625704,-0.00100753843694
45733000000,0.421582581986,0.759739959924,-0.00100753850999
45767000000,0.421583324293,0.759743776361,-0.00100753858531
45800000000,0.421584044986,0.759747481857,-0.00100753865846
45834000000,0.421584765893,0.759751188638,-0.00100753873167
45867000000,0.42158550887,0.759755009093,-0.00100753880715
45901000000,0.421586230214,0.759758718489,-0.00100753888046
45934000000,0.421586951772,0.759762429172,-0.00100753895383
45968000000,0.421587695421,0.759766253648,-0.00100753902947
46000000000,0.421588417415,0.759769966947,-0.00100753910294
46033000000,0.421589139625,0.759773681535,-0.00100753917646
46067000000,0.421589883944,0.759777510034,-0.00100753925226
46101000000,0.42159060659,0.759781227238,-0.00100753932589
46133000000,0.421591329451,0.759784945731,-0.00100753939957
46167000000,0.421592074441,0.759788778254,-0.00100753947554
46201000000,0.421592797738,0.759792499365,-0.00100753954932
46233000000,0.421593521251,0.759796221767,-0.00100753962315
46267000000,0.421594266912,0.759800058317,-0.00100753969928
46300000000,0.421594990861,0.759803783339,-0.00100753977322
46334000000,0.421595715025,0.759807509652,-0.00100753984721
46368000000,0.421596461358,0.759811350234,-0.0010075399235
46400000000,0.421597185959,0.759815079169,-0.00100753999759
46433000000,0.421597910775,0.759818809396,-0.00100754007174
46469000000,0.42159865778,0.759822654013,-0.00100754014818
46500000000,0.421599383033,0.759826386865,-0.00100754022243
46533000000,0.421600108501,0.759830121011,-0.00100754029673
46567000000,0.421600856179,0.759833969666,-0.00100754037334
46600000000,0.421601582085,0.759837706438,-0.00100754044774
